remote_id	brokerage_id	sid	r	q	p	n	percentage
3638560	9461	107	7	4	320	Seats 1-4. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
3638612	9461	40	11	5	320	Seats 5-9. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
3638562	9461	112	10	4	321	Seats 19-22. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
3638652	9461	235	7	4	321	Seats 1-4. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
1049071	83	120	5	2	325	Seats 1-2. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
1049091	83	133	4	6	325	Seats 9-14. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
85530569	1992	140	14	2	328	Seats 7-8. Mobile Entry Tickets. Must have smart device on hand to enter event. mobileXFER Mobile Tickets: You will need to set up a separate account to access your tickets (instructions will be emailed). Ready to ship by 12/31/2049	13
85555626	1992	140	14	6	328	Seats 15-20. Mobile Entry Tickets. Must have smart device on hand to enter event. mobileXFER Mobile Tickets: You will need to set up a separate account to access your tickets (instructions will be emailed). Ready to ship by 12/31/2049	13
85530571	1992	140	13	4	329	Seats 19-22. Mobile Entry Tickets. Must have smart device on hand to enter event. mobileXFER Mobile Tickets: You will need to set up a separate account to access your tickets (instructions will be emailed). Ready to ship by 12/31/2049	13
1049036	83	114	2	4	330	Seats 9-12. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
115929855	413	137	20	6	330	Seats 9-14. TMX XFER. Ready to ship by 10/9/2019	14
3638608	9461	10	10	5	332	Seats 8-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
3641844	9461	140	7	8	332	Seats 1-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
3590998	9461	141	10	7	333	Seats 1-7. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
1051070	83	140	5	4	335	Seats 1-4. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
112578488	1634	215	12	6	337	XFER. Ready to ship by 10/11/2019	14
7513522	56	160	5	4	338	MOBILE ENTRY. Scan your tickets from your phone for this event. Do not print these tickets. MOBILE QR. Ready to ship by 10/9/2019	13
1049067	83	120	3	4	339	Seats 6-9. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
1048754	83	15	6	6	340	Seats 1-6. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
113639277	9210	315	9	8	342	Ready to ship by 10/10/2019.	13
113639338	9210	154	25	8	342	Ready to ship by 10/10/2019.	13
3638614	9461	108	9	4	344	Seats 4-7. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
277724037	109	316	2	3	345	XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets. NLCS Home Game 1. Round 3 Home Game 1.. Ready to ship by 10/9/2019	15
3590993	9461	140	7	8	345	Seats 16-23. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
1051074	83	141	2	6	349	Seats 11-16. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
7521779	56	39	9	2	351	MOBILE ENTRY. Scan your tickets from your phone for this event. Do not print these tickets. MOBILE QR	13
3638551	9461	36	12	6	352	Seats 5-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
85523968	9343	214	10	5	352	Seats 11-15. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/9/2019	13
3638555	9461	116	10	4	353	Seats 1-4. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
1565585	203	233	6	4	357	Seats 13-16. TM MOBILE XFER. Ready to ship by 10/7/2019	14
3641923	9461	111	5	6	357	Seats 1-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
1048750	83	15	5	8	364	Seats 1-8. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
1049359	83	141	1	15	364	Seats 1-15. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
3590979	9461	131	11	8	364	Seats 7-14. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
3638610	9461	36	11	2	366	Seats 11-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
173688997	90	12	7	3	371	Seats 5-7. DUGOUT CORNER - MOBILE ENTRY ONLY XFER	14
3590997	9461	141	5	8	371	Seats 1-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
113639289	9210	317	9	8	376	Ready to ship by 10/10/2019.	13
113639301	9210	211	15	8	376	Ready to ship by 10/10/2019.	13
3590982	9461	111	2	6	377	Seats 5-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
3590978	9461	131	10	6	379	Seats 5-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
7513526	56	35	11	3	379	MOBILE ENTRY. Scan your tickets from your phone for this event. Do not print these tickets. MOBILE QR	13
3638549	9461	13	7	6	380	Seats 3-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
3590983	9461	111	3	6	384	Seats 5-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
116508068	87	346	4	6	386	XFER;. Ready to ship by 12/30/2049	13
3590980	9461	113	2	10	386	Seats 1-10. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
1049588	83	158	4	3	387	Seats 6-8. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
7513524	56	37	8	6	390	MOBILE ENTRY. Scan your tickets from your phone for this event. Do not print these tickets. MOBILE QR. Ready to ship by 10/9/2019	13
1051102	83	36	11	6	392	Seats 5-10. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
3590990	9461	140	2	6	392	Seats 1-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
3607303	9461	BDELTA	P6	1	392	Seat 14. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
114701684	130	112	20	4	396	Ready to ship by 10/10/2019.	14
3641924	9461	112	1	8	406	Seats 1-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
113639313	9210	213	15	8	410	Ready to ship by 10/10/2019.	13
1048745	83	15	2	4	412	Seats 3-6. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
7513520	56	116	4	5	414	MOBILE ENTRY. Scan your tickets from your phone for this event. Do not print these tickets. MOBILE QR. Ready to ship by 10/9/2019	13
1048759	83	15	10	4	420	Seats 9-12. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
3590973	9461	40	6	3	420	Seats 5-7. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
3590989	9461	140	1	8	422	Seats 5-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
113639325	9210	215	15	8	423	Ready to ship by 10/10/2019.	13
3638553	9461	11	5	4	437	Seats 5-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
1048767	83	36	5	4	438	Seats 5-8. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
114701685	130	112	16	4	439	Ready to ship by 10/10/2019.	14
7513515	56	131	9	6	440	MOBILE ENTRY. Scan your tickets from your phone for this event. Do not print these tickets. MOBILE QR. Ready to ship by 10/9/2019	13
1049596	83	160	2	6	441	Seats 1-6. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
8siteEntry0000107388160	111	8	2	450	electronic transfer. Seats 11-13. 	17.647
114701688	130	114	20	4	453	Ready to ship by 10/10/2019.	14
3590975	9461	40	4	6	453	Seats 1-6. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
173688998	90	39	13	3	456	Seats 11-13. DUGOUT RESERVED - MOBILE ENTRY ONLY XFER	14
3590977	9461	41	4	2	470	Seats 4-5. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
114701686	130	112	12	4	482	Ready to ship by 10/10/2019.	14
114701699	130	41	13	4	482	Ready to ship by 10/10/2019.	14
112579732	413	133	2	2	487	Seats 15-16. TMX XFER. Ready to ship by 10/6/2019	14
3590971	9461	11	3	3	487	Seats 5-7. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
114701689	130	114	16	4	495	Ready to ship by 10/10/2019.	14
1048776	83	38	1	4	498	Seats 9-12. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
0siteEntry0000144058430	114	6	2	500	electronic transfer. Seats 5-6. 	17.647
114701692	130	118	16	4	510	Ready to ship by 10/10/2019.	14
113639350	9210	112	18	4	512	Ready to ship by 10/10/2019.	13
116071878	9416	120	18	4	513	TMX XFER	14
52993	1700	158	4	3	516	Seats 3-5. . Ready to ship by 10/7/2019	14
52999	1700	131	4	6	516	Seats 9-14. . Ready to ship by 10/7/2019	14
85239402	2388	37	6	2	516	Mobile ticket: Scan your tickets from your mobile phone for this event. Do not print these tickets.mobileqr. Ready to ship by 10/7/2019	13
85864736	2388	37	10	6	516	Mobile ticket: Scan your tickets from your mobile phone for this event. Do not print these tickets.mobileqr. Ready to ship by 10/10/2019	13
3638552	9461	38	3	4	519	Seats 9-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
114701697	130	38	13	4	537	Ready to ship by 10/10/2019.	14
3590968	9461	14	2	4	541	Seats 9-12. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
1048780	83	16	12	4	549	Seats 5-8. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
85237700	2388	14	6	2	558	Mobile ticket: Scan your tickets from your mobile phone for this event. Do not print these tickets.mobileqr. Ready to ship by 12/30/2049	13
114701687	130	112	8	4	566	Ready to ship by 10/10/2019.	14
114701690	130	114	12	4	566	Ready to ship by 10/10/2019.	14
114701700	130	41	9	4	566	Ready to ship by 10/10/2019.	14
52996	1700	37	2	2	570	Seats 1-2. . Ready to ship by 10/7/2019	14
53008	1700	120	10	4	570	Seats 9-12. . Ready to ship by 10/7/2019	14
114701693	130	118	12	4	581	Ready to ship by 10/10/2019.	14
3591019	9461	158	3	7	588	Seats 1-7. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
1048794	83	34	13	4	597	Seats 1-4. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
82143237	9197	226	5	3	611	xfer Actual 5th row of section. Behind home plate. Padded seats. Priority Entry. Stadium Club Access.. Ready to ship by 10/8/2019	13
3590958	9461	228	6	5	629	Seats 11-15. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
114701691	130	114	8	4	637	Ready to ship by 10/10/2019.	14
114701701	130	13	13	4	637	Ready to ship by 10/10/2019.	14
1051110	83	32	8	4	650	Seats 5-8. XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets.. Ready to ship by 10/7/2019	14
3590959	9461	229	5	4	655	Seats 5-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
3638609	9461	34	12	4	655	Seats 5-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
114701694	130	118	8	4	665	Ready to ship by 10/10/2019.	14
3590965	9461	33	9	4	680	Seats 5-8. XFER Mobile Entry Ticket. Must have smart device on hand to enter event. Mobile Entry Tickets. Must have smart device on hand to enter event.. Ready to ship by 10/7/2019	14
